window_start_unix_ms,window_end_unix_ms,window_seconds,experiment_id,node_name,node_ip,service_namespace,service_name,service_nodeport,routing_mode,has_remote_backend,delta_tcp_packets,delta_nodeport_hit,delta_backend_selected,delta_backend_lookup_miss,delta_rr_update,delta_snat_install,delta_request_rewrite,delta_revnat_hit,delta_ct_lookup_miss,delta_response_rewrite,delta_fwd_ct_hit,delta_new_conn,delta_map_miss,delta_rewrite_fail,delta_redirect_ok,delta_redirect_fail,delta_fallback_pass,ct_active_count,fwd_ct_active_count,gc_runs_in_window,gc_deleted_ct,gc_deleted_fwd_ct,ct_entry_timeout_seconds,ct_gc_interval_seconds,backend_total,backend_local,backend_remote,backend_total_delta,service_event_seen,slice_event_seen,node_event_seen,sync_reconcile_count,sync_upserted_services,sync_removed_services,label,label_source,anomaly_active,recovery_active,experiment_type,split,is_baseline_experiment,traffic_probe_total,traffic_probe_success,traffic_probe_success_rate,event_count,source_artifact_dir
1779536942320,1779536943320,1.000,conntrack-pressure-20260523T113900Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,175,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0,conntrack_pressure,val,0,107,107,1.000000,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/conntrack-pressure-20260523T113900Z
1779536943320,1779536944320,1.000,conntrack-pressure-20260523T113900Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,2491,0,0,0,0,0,0,0,2491,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,conntrack_pressure,event_manifest,1,0,conntrack_pressure,val,0,107,107,1.000000,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/conntrack-pressure-20260523T113900Z
1779536944320,1779536945320,1.000,conntrack-pressure-20260523T113900Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,5922,0,0,0,0,0,0,0,5922,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,conntrack_pressure,event_manifest,1,0,conntrack_pressure,val,0,107,107,1.000000,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/conntrack-pressure-20260523T113900Z
1779536945320,1779536946320,1.000,conntrack-pressure-20260523T113900Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,5944,0,0,0,0,0,0,0,5944,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,conntrack_pressure,event_manifest,1,0,conntrack_pressure,val,0,107,107,1.000000,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/conntrack-pressure-20260523T113900Z
1779536946320,1779536947320,1.000,conntrack-pressure-20260523T113900Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,6031,0,0,0,0,0,0,0,6031,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,conntrack_pressure,event_manifest,1,0,conntrack_pressure,val,0,107,107,1.000000,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/conntrack-pressure-20260523T113900Z
1779536947320,1779536948320,1.000,conntrack-pressure-20260523T113900Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,5681,0,0,0,0,0,0,0,5682,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,conntrack_pressure,event_manifest,1,0,conntrack_pressure,val,0,107,107,1.000000,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/conntrack-pressure-20260523T113900Z
1779536948320,1779536949320,1.000,conntrack-pressure-20260523T113900Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,5937,0,0,0,0,0,0,0,5936,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,conntrack_pressure,event_manifest,1,0,conntrack_pressure,val,0,107,107,1.000000,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/conntrack-pressure-20260523T113900Z
1779536949320,1779536950320,1.000,conntrack-pressure-20260523T113900Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,5738,0,0,0,0,0,0,0,5738,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,conntrack_pressure,event_manifest,1,0,conntrack_pressure,val,0,107,107,1.000000,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/conntrack-pressure-20260523T113900Z
1779536950320,1779536951320,1.000,conntrack-pressure-20260523T113900Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,6056,0,0,0,0,0,0,0,6058,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,conntrack_pressure,event_manifest,1,0,conntrack_pressure,val,0,107,107,1.000000,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/conntrack-pressure-20260523T113900Z
1779536951320,1779536952320,1.000,conntrack-pressure-20260523T113900Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,6081,0,0,0,0,0,0,0,6080,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,conntrack_pressure,event_manifest,1,0,conntrack_pressure,val,0,107,107,1.000000,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/conntrack-pressure-20260523T113900Z
1779536952320,1779536953320,1.000,conntrack-pressure-20260523T113900Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,5745,0,0,0,0,0,0,0,5744,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,conntrack_pressure,event_manifest,1,0,conntrack_pressure,val,0,107,107,1.000000,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/conntrack-pressure-20260523T113900Z
1779536953320,1779536954320,1.000,conntrack-pressure-20260523T113900Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,5873,0,0,0,0,0,0,0,5873,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,conntrack_pressure,event_manifest,1,0,conntrack_pressure,val,0,107,107,1.000000,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/conntrack-pressure-20260523T113900Z
1779536954320,1779536955320,1.000,conntrack-pressure-20260523T113900Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,4015,0,0,0,0,0,0,0,4015,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,conntrack_pressure,event_manifest,0,1,conntrack_pressure,val,0,107,107,1.000000,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/conntrack-pressure-20260523T113900Z
1779536955320,1779536956320,1.000,conntrack-pressure-20260523T113900Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,219,0,0,0,0,0,0,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,conntrack_pressure,event_manifest,0,1,conntrack_pressure,val,0,107,107,1.000000,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/conntrack-pressure-20260523T113900Z
1779536956320,1779536957320,1.000,conntrack-pressure-20260523T113900Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,231,0,0,0,0,0,0,0,228,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,conntrack_pressure,event_manifest,0,1,conntrack_pressure,val,0,107,107,1.000000,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/conntrack-pressure-20260523T113900Z
1779536957320,1779536958320,1.000,conntrack-pressure-20260523T113900Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,183,0,0,0,0,0,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0,conntrack_pressure,val,0,107,107,1.000000,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/conntrack-pressure-20260523T113900Z
1779536958320,1779536959320,1.000,conntrack-pressure-20260523T113900Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,209,0,0,0,0,0,0,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0,conntrack_pressure,val,0,107,107,1.000000,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/conntrack-pressure-20260523T113900Z
1779536959320,1779536960320,1.000,conntrack-pressure-20260523T113900Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,208,0,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0,conntrack_pressure,val,0,107,107,1.000000,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/conntrack-pressure-20260523T113900Z
1779536960320,1779536961320,1.000,conntrack-pressure-20260523T113900Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,181,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0,conntrack_pressure,val,0,107,107,1.000000,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/conntrack-pressure-20260523T113900Z
1779536961320,1779536962320,1.000,conntrack-pressure-20260523T113900Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,139,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0,conntrack_pressure,val,0,107,107,1.000000,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/conntrack-pressure-20260523T113900Z
1779537164680,1779537165680,1.000,path-degradation-netem-20260523T114300Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,195,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,14065,14065,0,0,0,600,30,2,1,1,2,1,1,1,2,1,0,normal,derived,0,0,path_degradation_netem,val,0,98,93,0.948980,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/path-degradation-netem-20260523T114300Z
1779537165680,1779537166680,1.000,path-degradation-netem-20260523T114300Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,179,1,0,0,0,0,1,1,177,1,0,0,0,0,0,0,0,14065,14065,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,normal,derived,0,0,path_degradation_netem,val,0,98,93,0.948980,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/path-degradation-netem-20260523T114300Z
1779537166680,1779537167680,1.000,path-degradation-netem-20260523T114300Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,249,20,0,0,0,0,20,20,209,20,0,0,0,0,0,0,0,14065,14065,0,0,0,600,30,1,0,1,-1,0,1,0,1,1,0,normal,derived,0,0,path_degradation_netem,val,0,98,93,0.948980,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/path-degradation-netem-20260523T114300Z
1779537167680,1779537168680,1.000,path-degradation-netem-20260523T114300Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,268,26,0,0,0,0,26,26,216,26,0,0,0,0,0,0,0,14065,14065,0,0,0,600,30,1,0,1,0,0,0,0,0,0,0,normal,derived,0,0,path_degradation_netem,val,0,98,93,0.948980,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/path-degradation-netem-20260523T114300Z
1779537168680,1779537169680,1.000,path-degradation-netem-20260523T114300Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,270,20,0,0,0,0,20,20,230,20,0,0,0,0,0,0,0,14065,14065,0,0,0,600,30,1,0,1,0,0,0,0,0,0,0,normal,derived,0,0,path_degradation_netem,val,0,98,93,0.948980,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/path-degradation-netem-20260523T114300Z
1779537169680,1779537170680,1.000,path-degradation-netem-20260523T114300Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,209,21,0,0,0,0,21,21,167,21,0,0,0,0,0,0,0,14065,14065,0,0,0,600,30,1,0,1,0,0,0,0,0,0,0,normal,derived,0,0,path_degradation_netem,val,0,98,93,0.948980,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/path-degradation-netem-20260523T114300Z
1779537170680,1779537171680,1.000,path-degradation-netem-20260523T114300Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,179,25,0,0,0,0,25,25,129,25,0,0,0,0,0,0,0,14065,14065,0,0,0,600,30,1,0,1,0,0,0,0,0,0,0,normal,derived,0,0,path_degradation_netem,val,0,98,93,0.948980,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/path-degradation-netem-20260523T114300Z
1779537171680,1779537172680,1.000,path-degradation-netem-20260523T114300Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,439,20,0,0,0,0,20,20,399,20,0,0,0,0,0,0,0,14065,14065,0,0,0,600,30,2,1,1,1,0,1,0,1,1,0,path_degradation,event_manifest,1,0,path_degradation_netem,val,0,98,93,0.948980,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/path-degradation-netem-20260523T114300Z
1779537172680,1779537173680,1.000,path-degradation-netem-20260523T114300Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,262,18,0,0,0,0,18,17,227,17,0,0,0,0,0,0,0,14065,14065,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,path_degradation,event_manifest,1,0,path_degradation_netem,val,0,98,93,0.948980,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/path-degradation-netem-20260523T114300Z
1779537173680,1779537174680,1.000,path-degradation-netem-20260523T114300Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,271,11,0,0,0,0,11,10,250,10,0,0,0,0,0,0,0,14065,14065,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,path_degradation,event_manifest,1,0,path_degradation_netem,val,0,98,93,0.948980,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/path-degradation-netem-20260523T114300Z
1779537174680,1779537175680,1.000,path-degradation-netem-20260523T114300Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,308,18,0,0,0,0,18,16,274,16,0,0,0,0,0,0,0,14065,14065,0,0,0,600,30,1,0,1,-1,0,1,0,1,1,0,path_degradation,event_manifest,1,0,path_degradation_netem,val,0,98,93,0.948980,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/path-degradation-netem-20260523T114300Z
1779537175680,1779537176680,1.000,path-degradation-netem-20260523T114300Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,242,17,0,0,0,0,17,19,206,19,0,0,0,0,0,0,0,14065,14065,0,0,0,600,30,2,1,1,1,0,1,0,1,1,0,path_degradation,event_manifest,1,0,path_degradation_netem,val,0,98,93,0.948980,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/path-degradation-netem-20260523T114300Z
1779537176680,1779537177680,1.000,path-degradation-netem-20260523T114300Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,261,20,1,0,1,1,20,20,221,20,0,0,0,0,0,0,0,14066,14066,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,path_degradation,event_manifest,1,0,path_degradation_netem,val,0,98,93,0.948980,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/path-degradation-netem-20260523T114300Z
1779537177680,1779537178680,1.000,path-degradation-netem-20260523T114300Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,156,11,0,0,0,0,11,10,135,10,0,0,0,0,0,0,0,14066,14066,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,path_degradation,event_manifest,1,0,path_degradation_netem,val,0,98,93,0.948980,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/path-degradation-netem-20260523T114300Z
1779537178680,1779537179680,1.000,path-degradation-netem-20260523T114300Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,262,19,0,0,0,0,19,19,224,19,0,0,0,0,0,0,0,14066,14066,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,path_degradation,event_manifest,1,0,path_degradation_netem,val,0,98,93,0.948980,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/path-degradation-netem-20260523T114300Z
1779537179680,1779537180680,1.000,path-degradation-netem-20260523T114300Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,266,21,0,0,0,0,21,21,224,21,0,0,0,0,0,0,0,14066,14066,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,path_degradation,event_manifest,1,0,path_degradation_netem,val,0,98,93,0.948980,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/path-degradation-netem-20260523T114300Z
1779537180680,1779537181680,1.000,path-degradation-netem-20260523T114300Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,238,15,0,0,0,0,15,15,208,15,0,0,0,0,0,0,0,14066,14066,0,0,0,600,30,2,1,1,0,0,0,1,0,0,0,path_degradation,event_manifest,1,0,path_degradation_netem,val,0,98,93,0.948980,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/path-degradation-netem-20260523T114300Z
1779537181680,1779537182680,1.000,path-degradation-netem-20260523T114300Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,243,15,0,0,0,0,15,13,215,13,0,0,0,0,0,0,0,14066,14066,0,0,0,600,30,2,1,1,0,0,0,0,1,0,0,path_degradation,event_manifest,1,0,path_degradation_netem,val,0,98,93,0.948980,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/path-degradation-netem-20260523T114300Z
1779537182680,1779537183680,1.000,path-degradation-netem-20260523T114300Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,213,14,0,0,0,0,14,14,185,14,0,0,0,0,0,0,0,14066,14066,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,path_degradation,event_manifest,1,0,path_degradation_netem,val,0,98,93,0.948980,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/path-degradation-netem-20260523T114300Z
1779537183680,1779537184680,1.000,path-degradation-netem-20260523T114300Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,226,16,0,0,0,0,16,16,194,16,0,0,0,0,0,0,0,14066,14066,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,path_degradation,event_manifest,1,0,path_degradation_netem,val,0,98,93,0.948980,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/path-degradation-netem-20260523T114300Z
1779537184680,1779537185680,1.000,path-degradation-netem-20260523T114300Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,195,15,0,0,0,0,15,15,165,15,0,0,0,0,0,0,0,14066,14066,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,path_degradation,event_manifest,0,1,path_degradation_netem,val,0,98,93,0.948980,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/path-degradation-netem-20260523T114300Z
1779537185680,1779537186680,1.000,path-degradation-netem-20260523T114300Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,314,21,0,0,0,0,21,21,272,21,0,0,0,0,0,0,0,14066,14066,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,path_degradation,event_manifest,0,1,path_degradation_netem,val,0,98,93,0.948980,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/path-degradation-netem-20260523T114300Z
1779537186680,1779537187680,1.000,path-degradation-netem-20260523T114300Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,272,22,0,0,0,0,22,22,228,22,0,0,0,0,0,0,0,14066,14066,0,0,0,600,30,1,0,1,-1,0,1,0,1,1,0,path_degradation,event_manifest,0,1,path_degradation_netem,val,0,98,93,0.948980,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/path-degradation-netem-20260523T114300Z
1779537187680,1779537188680,1.000,path-degradation-netem-20260523T114300Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,224,21,0,0,0,0,21,21,182,21,0,0,0,0,0,0,0,14066,14066,0,0,0,600,30,1,0,1,0,0,0,0,0,0,0,normal,derived,0,0,path_degradation_netem,val,0,98,93,0.948980,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/path-degradation-netem-20260523T114300Z
1779537188680,1779537189680,1.000,path-degradation-netem-20260523T114300Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,269,25,0,0,0,0,25,25,219,25,0,0,0,0,0,0,0,14066,14066,0,0,0,600,30,1,0,1,0,0,0,0,0,0,0,normal,derived,0,0,path_degradation_netem,val,0,98,93,0.948980,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/path-degradation-netem-20260523T114300Z
1779537189680,1779537190680,1.000,path-degradation-netem-20260523T114300Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,285,21,0,0,0,0,21,21,243,21,0,0,0,0,0,0,0,14066,14066,0,0,0,600,30,1,0,1,0,0,0,0,0,0,0,normal,derived,0,0,path_degradation_netem,val,0,98,93,0.948980,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/path-degradation-netem-20260523T114300Z
1779537190680,1779537191680,1.000,path-degradation-netem-20260523T114300Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,249,20,0,0,0,0,20,20,209,20,0,0,0,0,0,0,0,14066,14066,0,0,0,600,30,1,0,1,0,0,0,0,0,0,0,normal,derived,0,0,path_degradation_netem,val,0,98,93,0.948980,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/path-degradation-netem-20260523T114300Z
1779537191680,1779537192680,1.000,path-degradation-netem-20260523T114300Z,k8s-worker1,192.168.1.202,ebpf-nodeport-test,nodeport-echo,30080,encap,1,212,17,0,0,0,0,17,17,178,17,0,0,0,0,0,0,0,14066,14066,0,0,0,600,30,1,0,1,0,0,0,0,0,0,0,normal,derived,0,0,path_degradation_netem,val,0,98,93,0.948980,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/path-degradation-netem-20260523T114300Z
1779537166912,1779537167912,1.000,path-degradation-netem-20260523T114300Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,0,161,0,0,0,0,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,1,1,0,1,1,1,1,3,2,0,normal,derived,0,0,path_degradation_netem,val,0,98,93,0.948980,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/path-degradation-netem-20260523T114300Z
1779537167912,1779537168912,1.000,path-degradation-netem-20260523T114300Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,0,242,0,0,0,0,0,0,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,1,1,0,0,0,0,0,0,0,0,normal,derived,0,0,path_degradation_netem,val,0,98,93,0.948980,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/path-degradation-netem-20260523T114300Z
1779537168912,1779537169912,1.000,path-degradation-netem-20260523T114300Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,0,199,0,0,0,0,0,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,1,1,0,0,0,0,0,0,0,0,normal,derived,0,0,path_degradation_netem,val,0,98,93,0.948980,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/path-degradation-netem-20260523T114300Z
1779537169912,1779537170912,1.000,path-degradation-netem-20260523T114300Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,0,146,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,1,1,0,0,0,0,0,0,0,0,normal,derived,0,0,path_degradation_netem,val,0,98,93,0.948980,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/path-degradation-netem-20260523T114300Z
1779537170912,1779537171912,1.000,path-degradation-netem-20260523T114300Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,0,138,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,1,1,0,0,0,0,0,0,0,0,normal,derived,0,0,path_degradation_netem,val,0,98,93,0.948980,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/path-degradation-netem-20260523T114300Z
1779537171912,1779537172912,1.000,path-degradation-netem-20260523T114300Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,242,0,0,0,0,0,0,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,2,1,1,1,0,1,0,1,1,0,normal,derived,0,0,path_degradation_netem,val,0,98,93,0.948980,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/path-degradation-netem-20260523T114300Z
1779537172912,1779537173912,1.000,path-degradation-netem-20260523T114300Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,332,0,0,0,0,0,0,0,332,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,path_degradation,event_manifest,1,0,path_degradation_netem,val,0,98,93,0.948980,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/path-degradation-netem-20260523T114300Z
1779537173912,1779537174912,1.000,path-degradation-netem-20260523T114300Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,182,0,0,0,0,0,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,2,1,1,0,0,0,0,0,0,0,path_degradation,event_manifest,1,0,path_degradation_netem,val,0,98,93,0.948980,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/path-degradation-netem-20260523T114300Z
1779537174912,1779537175912,1.000,path-degradation-netem-20260523T114300Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,0,200,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,1,1,0,-1,0,1,0,1,1,0,path_degradation,event_manifest,1,0,path_degradation_netem,val,0,98,93,0.948980,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/path-degradation-netem-20260523T114300Z
1779537175912,1779537176912,1.000,path-degradation-netem-20260523T114300Z,k8s-worker2,192.168.1.203,ebpf-nodeport-test,nodeport-echo,30080,encap,1,208,0,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,600,30,2,1,1,1,0,1,0,1,1,0,path_degradation,event_manifest,1,0,path_degradation_netem,val,0,98,93,0.948980,1,/home/ubuntu/wjy/ebpf_nodeport/artifacts/path-degradation-netem-20260523T114300Z
